GRK_GAIO10_0_1|1|5|30|25.1|42.88333|2725|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|10|1
GRK_GAIO127_3_1|1|10|36.49616|22.82087|262.7723|10948.85|32901.59|5|0.4485|336.7618|18|1|0.4|1.15|0.15|5|6|4|23|127|1
GRK_GAIO145_4_1|1|10|39.31624|17.2|230|8884.12|9177.215|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|145|1
GRK_GAIO48_1_1|1|5|30|29.5|56.668|5275|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|48|1
GRK_GAIO48_1_2|1|5|30|29.5|56.668|5275|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|48|1
GRK_GAIO48_1_3|1|5|30|29.5|56.668|5275|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|48|1
GRK_GAIO48_1_4|1|5|30|29.5|56.668|5275|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|48|1
GRK_GAIO48_1_5|1|5|30|29.5|56.668|5275|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|48|1
GRK_GAIO48_1_6|1|5|30|29.5|56.668|5275|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|48|1
GRK_GAIO90_2_1|1|7|35|30.3|54.915|7355|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|90|1
GRK_GAIO90_2_2|1|7|35|30.3|54.915|7355|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|90|1
GRK_GAIO90_2_3|1|7|35|30.3|54.915|7355|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|90|1
GRK_GALA11_0_1|1|5|30|25.8|33.32609|2975|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|11|1
